,Unnamed: 0,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
9954,9954,I-naturalist,Massachusetts,2017,Harmonia axyridis,42.7176365583,-71.1629449949,5.0
9955,9955,I-naturalist,Massachusetts,2018,Harmonia axyridis,42.28672026,-71.29091081,9.0
9956,9956,I-naturalist,Massachusetts,2018,Harmonia axyridis,42.345037214,-72.232376214,8.0
9957,9957,I-naturalist,Massachusetts,2018,Harmonia axyridis,42.4741523294,-70.9079796542,10.0
9958,9958,I-naturalist,Massachusetts,2019,Harmonia axyridis,41.6365466658,-70.932922022,33.0
9959,9959,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.0771331787,-72.5944137573,0.0
9960,9960,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.25560149,-71.56362954,8.0
9961,9961,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.3118643648,-71.0402363568,6.0
9962,9962,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.33658616,-71.40058162,9.0
9963,9963,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.3735289648,-71.8046437514,65.0
9964,9964,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.3878016667,-71.144755,0.0
9965,9965,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.4087529722,-71.3306749722,0.0
9966,9966,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.4357027778,-71.106,0.0
9967,9967,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.4533533333,-71.0799861667,5.0
9968,9968,I-naturalist,Massachusetts,2019,Harmonia axyridis,42.4817616667,-71.3785433333,0.0
9969,9969,I-naturalist,Massachusetts,2020,Harmonia axyridis,41.77004667,-70.04878883,32.0
9970,9970,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.0246794018,-71.4065602734,8.0
9971,9971,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.130412382,-71.215441014,15.0
9972,9972,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.2129205321,-70.7724868744,24.0
9973,9973,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.2750891283,-71.6321429653,65.0
9974,9974,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.3105555556,-71.0511111111,0.0
9975,9975,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.34568833,-71.09362783,6.0
9976,9976,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.3623474286,-71.5216654456,244.0
9977,9977,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.3670083333,-71.2606583333,0.0
9978,9978,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.37831167,-71.15325833,14.0
9979,9979,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.3865194444,-71.1083638889,0.0
9980,9980,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.3965542429,-71.9659277846,65.0
9981,9981,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.4037728944,-71.1861353159,32.0
9982,9982,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.4161305556,-71.1606666667,5.0
9983,9983,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.4366717876,-72.5224656232,57.0
9984,9984,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.45271667,-71.08557783,59.0
9985,9985,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.4694964771,-70.9446792305,349.0
9986,9986,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.5676803649,-72.2184821803,23.0
9987,9987,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.6074563092,-70.6779008662,53.0
9988,9988,I-naturalist,Massachusetts,2020,Harmonia axyridis,42.64745333,-72.12287217,5.0
9989,9989,I-naturalist,Massachusetts,2021,Coccinella septempunctata,41.2901916667,-70.1795666667,6.0
9990,9990,I-naturalist,Massachusetts,2021,Harmonia axyridis,41.6633216667,-70.3614283333,4.0
9991,9991,I-naturalist,Massachusetts,2021,Harmonia axyridis,41.9081038056,-71.1210075833,0.0
9992,9992,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.1123171,-72.72051935,16.0
9993,9993,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.2261283333,-70.9663616667,8.0
9994,9994,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.2594861111,-71.1032972222,0.0
9995,9995,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.2834298,-71.3495032,38.0
9996,9996,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.2945188163,-71.9400633125,19.0
9997,9997,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3250616994,-72.2479701229,4.0
9998,9998,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.347625,-71.12375,10.0
9999,9999,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3520219722,-71.151881,0.0
10000,10000,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3539469722,-71.1493459722,0.0
10001,10001,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3550479997,-71.1499117997,0.0
10002,10002,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3657375,-71.2585661,866.0
10003,10003,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3763763618,-71.5704070163,65.0
10004,10004,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.383358,-71.098042,0.0
10005,10005,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3868104004,-71.1456736724,8.0
10006,10006,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.3889918579,-71.1957460643,5.0
10007,10007,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.4009944444,-71.1133861111,10.0
10008,10008,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.41822,-71.0495083333,17.0
10009,10009,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.4434675,-70.9395098056,0.0
10010,10010,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.453255,-71.0800166667,3.0
10011,10011,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.4608527778,-71.1576361111,5.0
10012,10012,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.4677233333,-71.1591183333,0.0
10013,10013,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.48009604,-71.3322591751,31.0
10014,10014,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.5545427268,-70.8405419225,423.0
10015,10015,I-naturalist,Massachusetts,2021,Coccinella septempunctata,42.6657606056,-71.5144703346,15.0
10016,10016,I-naturalist,Massachusetts,2021,Harmonia axyridis,42.7992334,-70.8469169,32.0
10017,10017,The Lost Ladybugs,Ohio,2009,Harmonia axyridis,40.7836689,-81.52262,0.0
10018,10018,The Lost Ladybugs,Ohio,2011,Coccinella septempunctata,40.8372809,-81.259551,0.0
10019,10019,I-naturalist,Ohio,2012,Harmonia axyridis,41.1879179,-81.5795847,188.0
10020,10020,I-naturalist,Ohio,2013,Harmonia axyridis,41.3172184,-81.4192248,187.0
10021,10021,I-naturalist,Ohio,2016,Harmonia axyridis,39.1064669076,-84.2698990302,22.0
10022,10022,The Lost Ladybugs,Ohio,2016,Harmonia axyridis,39.9619903,-83.002746,0.0
10023,10023,I-naturalist,Ohio,2017,Coccinella septempunctata,38.5668611111,-82.6935583333,0.0
10024,10024,I-naturalist,Ohio,2017,Harmonia axyridis,39.6971166667,-84.3046883333,0.0
10025,10025,I-naturalist,Ohio,2017,Harmonia axyridis,41.003788079,-81.9762332793,395.0
10026,10026,I-naturalist,Ohio,2017,Harmonia axyridis,41.3690116667,-81.476975,5.0
10027,10027,I-naturalist,Ohio,2017,Harmonia axyridis,41.6792580625,-83.6691577547,10.0
10028,10028,I-naturalist,Ohio,2018,Harmonia axyridis,39.1867820325,-84.4414589698,22.0
10029,10029,I-naturalist,Ohio,2018,Harmonia axyridis,39.94552598,-82.97940138,9.0
10030,10030,I-naturalist,Ohio,2018,Harmonia axyridis,40.1198778333,-82.8865966667,8.0
10031,10031,I-naturalist,Ohio,2018,Harmonia axyridis,40.98730436,-81.61873117,7.0
10032,10032,I-naturalist,Ohio,2018,Harmonia axyridis,41.1642638333,-81.24243,6.0
10033,10033,I-naturalist,Ohio,2018,Harmonia axyridis,41.448864271,-81.8615504634,5.0
10034,10034,I-naturalist,Ohio,2018,Harmonia axyridis,41.6602166667,-83.6744166667,65.0
10035,10035,I-naturalist,Ohio,2019,Coccinella septempunctata,39.1549966667,-84.5012,0.0
10036,10036,I-naturalist,Ohio,2019,Harmonia axyridis,39.4187660217,-84.6110458374,0.0
10037,10037,I-naturalist,Ohio,2019,Harmonia axyridis,40.0857563038,-82.9893131555,0.0
10038,10038,I-naturalist,Ohio,2019,Harmonia axyridis,40.3731586039,-82.3981580605,10.0
10039,10039,I-naturalist,Ohio,2019,Harmonia axyridis,40.8292865899,-81.933542186,0.0
10040,10040,I-naturalist,Ohio,2019,Harmonia axyridis,41.2739465928,-82.4040490249,204.0
10041,10041,I-naturalist,Ohio,2020,Harmonia axyridis,39.107323,-84.330824,188.0
10042,10042,I-naturalist,Ohio,2020,Harmonia axyridis,39.2424638889,-84.1992833333,0.0
10043,10043,I-naturalist,Ohio,2020,Harmonia axyridis,39.3322194439,-84.5638107508,272.0
10044,10044,I-naturalist,Ohio,2020,Harmonia axyridis,39.4397783333,-84.7665866667,5.0
10045,10045,I-naturalist,Ohio,2020,Harmonia axyridis,39.5147012664,-84.7356285233,65.0
10046,10046,I-naturalist,Ohio,2020,Harmonia axyridis,39.6451418195,-84.1023096801,22.0
10047,10047,I-naturalist,Ohio,2020,Harmonia axyridis,39.88193511,-83.78524508,8.0
10048,10048,I-naturalist,Ohio,2020,Harmonia axyridis,39.9785622396,-83.0584587437,5.0
10049,10049,I-naturalist,Ohio,2020,Harmonia axyridis,40.1360889199,-84.3988725823,5.0
10050,10050,I-naturalist,Ohio,2020,Harmonia axyridis,40.4332712633,-81.989522895,0.0
10051,10051,I-naturalist,Ohio,2020,Coccinella septempunctata,40.8250460857,-81.0945373401,5.0
10052,10052,I-naturalist,Ohio,2020,Harmonia axyridis,41.0219083333,-82.0935833333,65.0
10053,10053,I-naturalist,Ohio,2020,Harmonia axyridis,41.13992217,-81.57514167,0.0
10054,10054,I-naturalist,Ohio,2020,Harmonia axyridis,41.3212899722,-81.28434,0.0
10055,10055,I-naturalist,Ohio,2020,Harmonia axyridis,41.446212402,-81.3571650041,17.0
10056,10056,I-naturalist,Ohio,2020,Harmonia axyridis,41.520083029,-83.6717673297,102.0
10057,10057,I-naturalist,Ohio,2020,Harmonia axyridis,41.7673216728,-81.04511383,20.0
10058,10058,I-naturalist,Ohio,2021,Harmonia axyridis,39.1180472222,-84.4053638889,0.0
10059,10059,I-naturalist,Ohio,2021,Harmonia axyridis,39.1552833333,-84.5012283333,0.0
10060,10060,I-naturalist,Ohio,2021,Harmonia axyridis,39.2419935258,-84.4218632212,67.0
10061,10061,I-naturalist,Ohio,2021,Harmonia axyridis,39.4684597404,-84.6806855387,12.0
10062,10062,I-naturalist,Ohio,2021,Harmonia axyridis,39.5358601632,-83.4273568635,3.0
10063,10063,I-naturalist,Ohio,2021,Harmonia axyridis,39.7239485531,-84.0804183483,10.0
10064,10064,I-naturalist,Ohio,2021,Harmonia axyridis,39.8060354165,-84.0564269555,223.0
10065,10065,I-naturalist,Ohio,2021,Harmonia axyridis,39.995891571,-82.9404754639,65.0
10066,10066,I-naturalist,Ohio,2021,Harmonia axyridis,40.0235757536,-83.1954520345,357.0
10067,10067,I-naturalist,Ohio,2021,Harmonia axyridis,40.0620536804,-83.1615905762,11.0
10068,10068,I-naturalist,Ohio,2021,Harmonia axyridis,40.1069619839,-83.0061151276,9.0
10069,10069,I-naturalist,Ohio,2021,Harmonia axyridis,40.3849906667,-82.6117248333,0.0
10070,10070,I-naturalist,Ohio,2021,Harmonia axyridis,40.6776666667,-81.9342416667,10.0
10071,10071,I-naturalist,Ohio,2021,Harmonia axyridis,40.8597412109,-81.3489761353,4.0
10072,10072,I-naturalist,Ohio,2021,Harmonia axyridis,41.0140027833,-81.3870783333,12.0
10073,10073,I-naturalist,Ohio,2021,Harmonia axyridis,41.0868916667,-81.8075166667,0.0
10074,10074,I-naturalist,Ohio,2021,Harmonia axyridis,41.187332946,-81.5798751779,65.0
10075,10075,I-naturalist,Ohio,2021,Harmonia axyridis,41.2878324273,-82.2414556296,65.0
10076,10076,I-naturalist,Ohio,2021,Harmonia axyridis,41.3652333333,-83.6706616667,4.0
10077,10077,I-naturalist,Ohio,2021,Harmonia axyridis,41.4466298333,-81.3572921667,0.0
10078,10078,I-naturalist,Ohio,2021,Harmonia axyridis,41.502145,-81.677955,35.0
10079,10079,I-naturalist,Ohio,2021,Harmonia axyridis,41.5450883333,-81.636345,7.0
10080,10080,I-naturalist,Ohio,2021,Harmonia axyridis,41.6796507,-82.8052119,0.0
10081,10081,I-naturalist,British Columbia,2011,Coccinella septempunctata,48.363,-123.555,0.0
10082,10082,The Lost Ladybugs,British Columbia,2012,Coccinella septempunctata,48.4286111,-123.49,0.0
10083,10083,I-naturalist,British Columbia,2014,Harmonia axyridis,48.5445067,-123.5680615,345.0
10084,10084,The Lost Ladybugs,British Columbia,2014,Harmonia axyridis,49.2747001,-122.85399,0.0
10085,10085,I-naturalist,British Columbia,2016,Harmonia axyridis,49.269245,-123.20053,0.0
10086,10086,I-naturalist,British Columbia,2017,Harmonia axyridis,50.66967,-120.3635116667,10.0
10087,10087,I-naturalist,British Columbia,2018,Harmonia axyridis,49.7358322144,-123.0969467163,0.0
10088,10088,I-naturalist,British Columbia,2019,Harmonia axyridis,48.4741229284,-123.4065788735,16.0
10089,10089,I-naturalist,British Columbia,2019,Harmonia axyridis,49.1286333,-123.1917713,23.0
10090,10090,I-naturalist,British Columbia,2019,Harmonia axyridis,49.2006225586,-123.9782104492,0.0
10091,10091,I-naturalist,British Columbia,2019,Harmonia axyridis,49.2888870239,-122.7735595703,0.0
10092,10092,I-naturalist,British Columbia,2019,Harmonia axyridis,49.6169433089,-125.0310398386,15.0
10093,10093,I-naturalist,British Columbia,2020,Harmonia axyridis,48.4443166667,-123.3544216667,0.0
10094,10094,I-naturalist,British Columbia,2020,Harmonia axyridis,48.47524167,-123.39878,8.0
10095,10095,I-naturalist,British Columbia,2020,Harmonia axyridis,48.5193177035,-123.4299912894,55.0
10096,10096,I-naturalist,British Columbia,2020,Harmonia axyridis,48.7157520326,-123.6016445049,5.0
10097,10097,I-naturalist,British Columbia,2020,Harmonia axyridis,49.0918944444,-122.0383638889,0.0
10098,10098,I-naturalist,British Columbia,2020,Coccinella septempunctata,49.1276393999,-122.9013811854,31.0
10099,10099,I-naturalist,British Columbia,2020,Coccinella septempunctata,49.13456,-123.691933,0.0
10100,10100,I-naturalist,British Columbia,2020,Harmonia axyridis,49.1737100406,-123.1638081493,131.0
10101,10101,I-naturalist,British Columbia,2020,Harmonia axyridis,49.2066662879,-123.0430879406,156.0
10102,10102,I-naturalist,British Columbia,2020,Harmonia axyridis,49.2287027778,-122.8876916667,0.0
10103,10103,I-naturalist,British Columbia,2020,Harmonia axyridis,49.25027167,-123.19158833,5.0
10104,10104,I-naturalist,British Columbia,2020,Harmonia axyridis,49.2735483333,-123.0713016667,0.0
10105,10105,I-naturalist,British Columbia,2020,Coccinella septempunctata,49.3420116667,-123.3575666667,0.0
10106,10106,I-naturalist,British Columbia,2020,Coccinella septempunctata,49.7355138833,-123.1039416667,0.0
10107,10107,I-naturalist,British Columbia,2020,Harmonia axyridis,49.910805,-119.3637,16.0
10108,10108,I-naturalist,British Columbia,2020,Coccinella septempunctata,50.7223166667,-123.5109833333,0.0
10109,10109,I-naturalist,British Columbia,2021,Coccinella septempunctata,48.3544444444,-123.5458333333,0.0
10110,10110,I-naturalist,British Columbia,2021,Coccinella septempunctata,48.438095,-123.293145,20.0
10111,10111,I-naturalist,British Columbia,2021,Harmonia axyridis,48.4625083333,-123.31215,64.0
10112,10112,I-naturalist,British Columbia,2021,Coccinella septempunctata,48.4872760807,-123.3009926901,9.0
10113,10113,I-naturalist,British Columbia,2021,Harmonia axyridis,48.57906659,-123.369678215,0.0
10114,10114,I-naturalist,British Columbia,2021,Coccinella septempunctata,49.024737348,-122.8220526635,297.0
10115,10115,I-naturalist,British Columbia,2021,Harmonia axyridis,49.07988,-121.882454,0.0
10116,10116,I-naturalist,British Columbia,2021,Harmonia axyridis,49.1023083333,-122.0751316667,0.0
10117,10117,I-naturalist,British Columbia,2021,Harmonia axyridis,49.1855758103,-123.9511906543,5.0
10118,10118,I-naturalist,British Columbia,2021,Coccinella septempunctata,49.2455555556,-122.8891666667,0.0
10119,10119,I-naturalist,British Columbia,2021,Harmonia axyridis,49.2655489181,-123.1591159182,65.0
10120,10120,I-naturalist,British Columbia,2021,Harmonia axyridis,49.3177456805,-123.05510737,179.0
10121,10121,I-naturalist,British Columbia,2021,Coccinella septempunctata,49.4367916667,-124.682595,16.0
10122,10122,I-naturalist,British Columbia,2021,Harmonia axyridis,49.8702616667,-119.4296633333,7.0
10123,10123,I-naturalist,British Columbia,2021,Harmonia axyridis,50.701137,-119.273047,0.0
10124,10124,I-naturalist,Pennsylvania,2011,Harmonia axyridis,39.9022963,-76.3666964,186.0
10125,10125,Bugguide.net,Pennsylvania,2012,Coccinella septempunctata,40.887766,-75.704111,0.0
10126,10126,The Lost Ladybugs,Pennsylvania,2014,Harmonia axyridis,39.9179687,-75.389808,0.0
10127,10127,I-naturalist,Pennsylvania,2015,Harmonia axyridis,39.8903954418,-75.50606668,30.0
10128,10128,I-naturalist,Pennsylvania,2016,Harmonia axyridis,39.9338298245,-77.5907216874,5.0
10129,10129,I-naturalist,Pennsylvania,2016,Harmonia axyridis,41.1517690123,-76.5841941722,5.0
10130,10130,I-naturalist,Pennsylvania,2017,Harmonia axyridis,40.0137252808,-75.19090271,0.0
10131,10131,I-naturalist,Pennsylvania,2017,Harmonia axyridis,40.4451833333,-79.89585,0.0
10132,10132,I-naturalist,Pennsylvania,2018,Harmonia axyridis,39.93546593,-75.29226375,9.0
10133,10133,I-naturalist,Pennsylvania,2018,Harmonia axyridis,40.1867837599,-75.5144597311,5.0
10134,10134,I-naturalist,Pennsylvania,2018,Harmonia axyridis,40.3826083333,-78.7852316667,0.0
10135,10135,I-naturalist,Pennsylvania,2018,Harmonia axyridis,40.4904583333,-79.8574216667,8.0
10136,10136,I-naturalist,Pennsylvania,2018,Harmonia axyridis,41.1115721667,-75.53633,6.0
10137,10137,I-naturalist,Pennsylvania,2019,Harmonia axyridis,39.8910833333,-75.257675,5.0
10138,10138,I-naturalist,Pennsylvania,2019,Harmonia axyridis,39.98657,-75.1993866667,10.0
10139,10139,I-naturalist,Pennsylvania,2019,Harmonia axyridis,40.07797675,-75.30549399,11.0
10140,10140,I-naturalist,Pennsylvania,2019,Harmonia axyridis,40.1953432756,-80.0349643641,10.0
10141,10141,I-naturalist,Pennsylvania,2019,Harmonia axyridis,40.2972679138,-78.86743927,0.0
10142,10142,I-naturalist,Pennsylvania,2019,Harmonia axyridis,40.439105,-79.9483716667,5.0
10143,10143,I-naturalist,Pennsylvania,2019,Harmonia axyridis,40.6013991856,-75.3600199685,65.0
10144,10144,I-naturalist,Pennsylvania,2019,Harmonia axyridis,40.80058333,-77.86685833,48.0
10145,10145,I-naturalist,Pennsylvania,2019,Harmonia axyridis,41.2545685971,-74.9324988948,652.0
10146,10146,I-naturalist,Pennsylvania,2019,Harmonia axyridis,42.5466703081,-80.0559187812,25.0
10147,10147,I-naturalist,Pennsylvania,2020,Harmonia axyridis,39.8754911,-75.3710265,186.0
10148,10148,I-naturalist,Pennsylvania,2020,Harmonia axyridis,39.924151,-77.1337463,20.0
10149,10149,I-naturalist,Pennsylvania,2020,Coccinella septempunctata,39.9658094345,-77.5682531983,783.0
10150,10150,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.01454445,-76.28208833,0.0
10151,10151,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.04233883,-76.32975,12.0
10152,10152,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.0679699891,-76.8531795871,5.0
10153,10153,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.10296117,-75.12432783,6.0
10154,10154,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.1237,-75.444855,10.0
10155,10155,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.1754830496,-75.103438288,53.0
10156,10156,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.237119,-76.844999,198.0
10157,10157,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.2665912127,-80.1368974429,5.0
10158,10158,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.29403,-75.3480833333,4.0
10159,10159,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.3347729722,-75.6353509722,0.0
10160,10160,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.4272222222,-79.8986111111,0.0
10161,10161,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.51505,-76.516905,0.0
10162,10162,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.6172242888,-79.9250444847,8.0
10163,10163,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.7774783382,-77.7979750559,14.0
10164,10164,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.8540558032,-75.4684731893,24.0
10165,10165,I-naturalist,Pennsylvania,2020,Harmonia axyridis,40.91152,-76.09671117,32.0
10166,10166,I-naturalist,Pennsylvania,2020,Harmonia axyridis,41.2491021963,-76.0476768995,22.0
10167,10167,I-naturalist,Pennsylvania,2020,Harmonia axyridis,41.6034401641,-80.2994786203,30.0
10168,10168,I-naturalist,Pennsylvania,2021,Harmonia axyridis,39.7477999126,-75.8283879082,16.0
10169,10169,I-naturalist,Pennsylvania,2021,Harmonia axyridis,39.8964666667,-75.3551055556,0.0
10170,10170,I-naturalist,Pennsylvania,2021,Harmonia axyridis,39.9454783333,-75.970755,12.0
10171,10171,I-naturalist,Pennsylvania,2021,Harmonia axyridis,39.96173,-75.1873333333,4.0
10172,10172,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.0140635531,-76.2715600839,172.0
10173,10173,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.0549869997,-75.2504133997,0.0
10174,10174,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.0820369722,-76.321717,0.0
10175,10175,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.1184946266,-75.0256347656,60.0
10176,10176,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.1523159722,-79.8864779722,0.0
10177,10177,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.2040716667,-74.9060416667,5.0
10178,10178,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.2399121598,-75.290469043,5.0
10179,10179,I-naturalist,Pennsylvania,2021,Coccinella septempunctata,40.2760403692,-80.1066783255,4.0
10180,10180,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.3122449459,-76.399557534,9.0
10181,10181,I-naturalist,Pennsylvania,2021,Coccinella septempunctata,40.428153367,-79.8787920561,13.0
10182,10182,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.4484583333,-79.9259416667,28.0
10183,10183,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.481505,-79.9118283333,5.0
10184,10184,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.5494033732,-80.1934871916,14.0
10185,10185,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.620575,-80.0296471667,4.0
10186,10186,I-naturalist,Pennsylvania,2021,Harmonia axyridis,40.7134425225,-76.8379552708,15.0
10187,10187,I-naturalist,Pennsylvania,2021,Coccinella septempunctata,40.8320993611,-77.8482652222,0.0
10188,10188,I-naturalist,Pennsylvania,2021,Harmonia axyridis,41.11407159,-76.52532952,9.0
10189,10189,I-naturalist,Pennsylvania,2021,Harmonia axyridis,41.4110527039,-80.3860855103,39.0
10190,10190,I-naturalist,Pennsylvania,2021,Harmonia axyridis,42.11241535,-80.07553352,7.0
10191,10191,The Lost Ladybugs,New Mexico,2010,Coccinella septempunctata,35.654574,-105.98487,0.0
10192,10192,The Lost Ladybugs,New Mexico,2011,Harmonia axyridis,35.685546,-105.95503,0.0
10193,10193,I-naturalist,New Mexico,2015,Harmonia axyridis,35.097897,-106.666262,5.0
10194,10194,Bugguide.net,New Mexico,2016,Coccinella septempunctata,32.274123,-106.78167,0.0
10195,10195,I-naturalist,New Mexico,2016,Coccinella septempunctata,35.8536727913,-106.4512398933,5.0
10196,10196,I-naturalist,New Mexico,2016,Coccinella septempunctata,36.83511324,-107.99819569,6.0
10197,10197,I-naturalist,New Mexico,2016,Coccinella septempunctata,36.9732888889,-104.3939388889,100.0
10198,10198,I-naturalist,New Mexico,2017,Coccinella septempunctata,34.6466837218,-106.7242180278,5.0
10199,10199,I-naturalist,New Mexico,2018,Harmonia axyridis,32.2741303,-106.739313,201.0
10200,10200,I-naturalist,New Mexico,2018,Coccinella septempunctata,32.8250833333,-106.2664333333,5.0
10201,10201,I-naturalist,New Mexico,2018,Coccinella septempunctata,35.5668067932,-105.182762146,0.0
10202,10202,I-naturalist,New Mexico,2019,Coccinella septempunctata,32.3141179955,-106.5776234801,190.0
10203,10203,I-naturalist,New Mexico,2019,Coccinella septempunctata,33.332,-105.5966633333,10.0
10204,10204,I-naturalist,New Mexico,2019,Coccinella septempunctata,34.7682116667,-106.7630833333,24.0
10205,10205,I-naturalist,New Mexico,2019,Coccinella septempunctata,34.9682145752,-106.6847645772,5.0
10206,10206,I-naturalist,New Mexico,2019,Harmonia axyridis,35.1005388333,-106.6716,5.0
10207,10207,I-naturalist,New Mexico,2019,Coccinella septempunctata,35.1631888333,-106.635795,8.0
10208,10208,I-naturalist,New Mexico,2020,Coccinella septempunctata,32.0306737452,-104.44438273,15.0
10209,10209,I-naturalist,New Mexico,2020,Harmonia axyridis,32.3469692405,-106.813127473,137.0
10210,10210,I-naturalist,New Mexico,2020,Coccinella septempunctata,32.95660833,-105.81455333,5.0
10211,10211,I-naturalist,New Mexico,2020,Coccinella septempunctata,35.0536833611,-106.6309831944,0.0
10212,10212,I-naturalist,New Mexico,2020,Coccinella septempunctata,35.09366117,-106.584275,6.0
10213,10213,I-naturalist,New Mexico,2020,Harmonia axyridis,35.1194311073,-106.661241185,10.0
10214,10214,I-naturalist,New Mexico,2020,Coccinella septempunctata,35.14610003,-106.50980964,7.0
10215,10215,I-naturalist,New Mexico,2020,Harmonia axyridis,35.1552887602,-106.6680421719,54.0
10216,10216,I-naturalist,New Mexico,2020,Coccinella septempunctata,35.17801333,-106.56718333,5.0
10217,10217,I-naturalist,New Mexico,2020,Coccinella septempunctata,35.5651880057,-106.1025737599,263.0
10218,10218,I-naturalist,New Mexico,2021,Coccinella septempunctata,32.9447583333,-105.83178,4.0
10219,10219,I-naturalist,New Mexico,2021,Coccinella septempunctata,35.0833277778,-106.6692861111,0.0
10220,10220,I-naturalist,New Mexico,2021,Harmonia axyridis,35.0852888333,-106.6222833333,4.0
10221,10221,I-naturalist,New Mexico,2021,Coccinella septempunctata,35.1017596105,-106.486304152,20.0
10222,10222,I-naturalist,New Mexico,2021,Coccinella septempunctata,35.1567611667,-106.6034083333,4.0
10223,10223,Bugguide.net,New Mexico,2021,Coccinella septempunctata,35.588826,-106.007134,0.0
10224,10224,I-naturalist,New Mexico,2021,Coccinella septempunctata,35.8496387009,-106.4208215758,296.0
10225,10225,The Lost Ladybugs,Michigan,2009,Harmonia axyridis,42.270871,-83.726329,0.0
10226,10226,The Lost Ladybugs,Michigan,2009,Harmonia axyridis,43.0247496,-83.077715,0.0
10227,10227,The Lost Ladybugs,Michigan,2010,Harmonia axyridis,43.57,-84.91,0.0
