,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
2335,The Lost Ladybugs,Colorado,2009,Hippodamia parenthesis,39.9205411,-105.08665,0.0
2336,The Lost Ladybugs,Colorado,2009,Hippodamia parenthesis,38.929822,-104.57608,0.0
2337,The Lost Ladybugs,Wyoming,2014,Hippodamia parenthesis,42.8500785,-106.32778,0.0
2338,I-naturalist,Manitoba,2021,Hippodamia parenthesis,49.8472620264,-97.1685281757,8.0
2339,I-naturalist,California,2015,Hippodamia parenthesis,33.6458166667,-116.59693,0.0
2340,I-naturalist,Ohio,2021,Hippodamia parenthesis,41.6122336256,-83.8074899315,161.0
2341,Bugguide.net,New York,2008,Hippodamia parenthesis,40.714295,-73.820376,0.0
2342,NCSU,North Carolina,2008,Hippodamia parenthesis,36.3925,-81.02927,0.0
2343,The Lost Ladybugs,Montana,2015,Hippodamia parenthesis,46.1304206,-112.95333,0.0
2344,I-naturalist,Nebraska,2015,Hippodamia parenthesis,42.4169966667,-103.7582466667,0.0
2345,I-naturalist,Alberta,2008,Hippodamia parenthesis,53.543546,-113.467172,4.0
2346,The Lost Ladybugs,Minnesota,2015,Hippodamia parenthesis,47.2862,-92.62926,0.0
2347,I-naturalist,Ontario,2021,Hippodamia parenthesis,42.65565,-80.5727183333,20.0
2348,The Lost Ladybugs,Minnesota,2015,Hippodamia parenthesis,47.18333,-92.60223,0.0
2349,I-naturalist,Quebec,2021,Hippodamia parenthesis,45.5921866667,-73.2449416667,4.0
2350,I-naturalist,Minnesota,2015,Hippodamia parenthesis,44.501709,-93.029329,0.0
2351,I-naturalist,Ontario,2021,Hippodamia parenthesis,44.3809620129,-78.3303121125,4.0
2352,Bugguide.net,California,2015,Hippodamia parenthesis,40.612365,-120.720234,0.0
2353,I-naturalist,New Mexico,2021,Hippodamia parenthesis,35.2400472222,-107.660775,102.0
2354,Bugguide.net,California,2015,Hippodamia parenthesis,37.853807,-118.961375,0.0
2355,I-naturalist,Alberta,2008,Hippodamia parenthesis,53.5622595645,-113.275244236,61.0
2356,I-naturalist,New York,2021,Hippodamia parenthesis,44.5725740427,-73.5705320165,9.0
2357,Santa Barbara Museum of Natural History Entomology Collection,California,2008,Hippodamia parenthesis,34.8131,-119.0989,0.0
2358,I-naturalist,New Mexico,2021,Hippodamia parenthesis,36.1962945066,-105.2243145982,22.0
2359,European Molecular Biology Laboratory (EMBL),Montana,2008,Hippodamia parenthesis,49.18000030517578,-107.69000244140624,0.0
2360,I-naturalist,Alberta,2008,Hippodamia parenthesis,53.5622085854,-113.2753944397,50.0
2361,I-naturalist,Michigan,2021,Hippodamia parenthesis,42.2715008779,-83.0854001806,19.0
2362,I-naturalist,Nevada,2021,Hippodamia parenthesis,37.9521666667,-118.4511866667,5.0
2363,Bugguide.net,Colorado,2015,Hippodamia parenthesis,39.726287,-104.965486,0.0
2364,European Molecular Biology Laboratory (EMBL),Montana,2014,Hippodamia parenthesis,49.0,-106.55999755859376,0.0
2365,I-naturalist,New Hampshire,2021,Hippodamia parenthesis,42.7643366667,-71.855545,16.0
2366,I-naturalist,Ontario,2008,Hippodamia parenthesis,43.906,-77.24,0.0
2367,The Lost Ladybugs,Minnesota,2014,Hippodamia parenthesis,47.63,-92.863333,0.0
2368,I-naturalist,Nebraska,2021,Hippodamia parenthesis,40.7217869233,-99.3697406352,8.0
2369,I-naturalist,Ohio,2015,Hippodamia parenthesis,41.105181,-81.41305,187.0
2370,I-naturalist,Alberta,2021,Hippodamia parenthesis,50.9339199326,-115.7176792511,6.0
2371,I-naturalist,Ontario,2021,Hippodamia parenthesis,43.8991383333,-77.0551916667,6.0
2372,The Lost Ladybugs,Minnesota,2015,Hippodamia parenthesis,47.21882,-92.62096,0.0
2373,I-naturalist,Pennsylvania,2021,Hippodamia parenthesis,40.5666166667,-80.1236638333,5.0
2374,Bugguide.net,New Jersey,2015,Hippodamia parenthesis,40.252908,-74.711654,0.0
2375,The Lost Ladybugs,Maryland,2014,Hippodamia parenthesis,39.5744781,-76.992561,0.0
2376,Bugguide.net,Pennsylvania,2015,Hippodamia parenthesis,40.440569,-79.959705,0.0
2377,I-naturalist,Saskatchewan,2021,Hippodamia parenthesis,53.6015116,-106.516698,0.0
2378,I-naturalist,British Columbia,2021,Hippodamia parenthesis,50.1070149722,-123.2059349722,0.0
2379,I-naturalist,Alberta,2021,Hippodamia parenthesis,49.0532083333,-114.0758528333,4.0
2380,I-naturalist,Colorado,2021,Hippodamia parenthesis,39.8494383333,-105.4284533333,5.0
2381,"University of Guelph, Centre for Biodiversity Genomics",Manitoba,2008,Hippodamia parenthesis,50.65999984741211,-99.97000122070312,0.0
2382,I-naturalist,Ontario,2021,Hippodamia parenthesis,44.1562423706,-77.7039337158,28.0
2383,The Lost Ladybugs,Colorado,2015,Hippodamia parenthesis,38.8417663,-104.84572,0.0
2384,I-naturalist,Ohio,2021,Hippodamia parenthesis,41.0224388333,-82.095025,3.0
2385,I-naturalist,Ohio,2021,Hippodamia parenthesis,40.6976370191,-81.1772745364,7.0
2386,I-naturalist,Ohio,2021,Hippodamia parenthesis,41.0080810997,-81.401983,0.0
2387,I-naturalist,Pennsylvania,2021,Hippodamia parenthesis,40.4396098934,-79.947068207,5.0
2388,I-naturalist,Pennsylvania,2021,Hippodamia parenthesis,40.7009055556,-77.9574027778,0.0
2389,The Lost Ladybugs,Colorado,2014,Hippodamia parenthesis,38.533,-104.411,0.0
2390,I-naturalist,Ohio,2021,Hippodamia parenthesis,41.7607140681,-81.2877079379,24.0
2391,,Manitoba,2008,Hippodamia parenthesis,50.66,-99.97,0.0
2392,The Lost Ladybugs,Colorado,2009,Hippodamia parenthesis,40.0149856,-105.27054,0.0
2393,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105555556,-72.3053972222,4.0
2394,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105444444,-72.3053972222,4.0
2395,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105944444,-72.3053805556,4.0
2396,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105861111,-72.3053805556,4.0
2397,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105833333,-72.3053972222,4.0
2398,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.710525,-72.3054055556,4.0
2399,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7106138889,-72.305375,4.0
2400,I-naturalist,Colorado,2008,Hippodamia parenthesis,38.2844291388,-104.6099737502,61.0
2401,I-naturalist,Ohio,2021,Hippodamia parenthesis,41.1490202357,-83.5098943859,6.0
2402,I-naturalist,Ohio,2021,Hippodamia parenthesis,41.3331196997,-81.4100928997,0.0
2403,The Lost Ladybugs,Colorado,2014,Hippodamia parenthesis,39.7428703,-105.51972,0.0
2404,I-naturalist,New York,2021,Hippodamia parenthesis,42.99442,-77.37258833,4.0
2405,The Lost Ladybugs,Colorado,2009,Hippodamia parenthesis,39.8366528,-105.0372,0.0
2406,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2008,Hippodamia parenthesis,49.18000030517578,-107.68000030517578,0.0
2407,I-naturalist,Ohio,2021,Hippodamia parenthesis,39.1278989722,-84.790907,0.0
2408,I-naturalist,Ohio,2021,Hippodamia parenthesis,40.42313,-81.2441716667,5.0
2409,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2008,Hippodamia parenthesis,49.06999969482422,-106.52999877929688,0.0
2410,I-naturalist,Ohio,2021,Hippodamia parenthesis,40.848495,-81.1060195,18.0
2411,The Lost Ladybugs,Colorado,2014,Hippodamia parenthesis,38.5625,-104.3437,0.0
2412,,Saskatchewan,2015,Hippodamia parenthesis,50.98,-107.135,0.0
2413,Centre for Biodiversity Genomics,Saskatchewan,2015,Hippodamia parenthesis,50.98,-107.13,0.0
2414,I-naturalist,Ohio,2021,Hippodamia parenthesis,40.9598579407,-83.6566772461,32.0
2415,,Saskatchewan,2008,Hippodamia parenthesis,49.182,-107.687,0.0
2416,I-naturalist,Washington,2021,Hippodamia parenthesis,46.2693250631,-119.2882465347,56.0
2417,I-naturalist,Ohio,2021,Hippodamia parenthesis,40.8339425,-83.6507644,641.0
2418,Bugguide.net,Kentucky,2014,Hippodamia parenthesis,37.137877,-82.814908,0.0
2419,I-naturalist,Ohio,2021,Hippodamia parenthesis,40.0670720704,-82.4485413448,29.0
2420,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105305556,-72.3054055556,4.0
2421,,Saskatchewan,2015,Hippodamia parenthesis,50.98,-107.14,0.0
2422,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105416667,-72.3053888889,4.0
2423,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105722222,-72.30535,4.0
2424,The Lost Ladybugs,Colorado,2015,Hippodamia parenthesis,37.3474617,-108.29113,0.0
2425,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7109861111,-72.3061833333,4.0
2426,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7109805556,-72.3061611111,4.0
2427,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110111111,-72.3061916667,4.0
2428,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.711025,-72.3061666667,4.0
2429,I-naturalist,Minnesota,2021,Hippodamia parenthesis,48.1139944444,-96.1536666667,0.0
2430,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110111111,-72.3061972222,4.0
2431,I-naturalist,Colorado,2015,Hippodamia parenthesis,38.826427,-104.88079,0.0
2432,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110138889,-72.3061916667,4.0
2433,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110138889,-72.3061611111,4.0
2434,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110055556,-72.3061611111,4.0
2435,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110277778,-72.3061666667,4.0
2436,I-naturalist,Maine,2021,Hippodamia parenthesis,45.5646454997,-67.4248065,0.0
2437,I-naturalist,Colorado,2015,Hippodamia parenthesis,40.424845,-105.220236,5.0
2438,The Lost Ladybugs,Colorado,2015,Hippodamia parenthesis,38.8334312,-104.8218,0.0
2439,,Alberta,2015,Hippodamia parenthesis,50.94,-113.99,0.0
2440,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110333333,-72.3061972222,4.0
2441,I-naturalist,Minnesota,2021,Hippodamia parenthesis,47.1482941491,-92.7688490279,2.0
2442,I-naturalist,Minnesota,2021,Hippodamia parenthesis,47.3135176224,-92.6201386721,2.0
2443,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110055556,-72.3061527778,4.0
2444,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.710575,-72.30535,4.0
2445,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7106083333,-72.3054666667,10.0
2446,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.710625,-72.3054722222,9.0
2447,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7106138889,-72.3054888889,9.0
2448,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105972222,-72.3055111111,10.0
2449,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105666667,-72.3055111111,12.0
2450,I-naturalist,Minnesota,2021,Hippodamia parenthesis,45.0672874451,-93.3816223145,8.0
2451,I-naturalist,Illinois,2015,Hippodamia parenthesis,40.131933,-88.29027,232.0
2452,I-naturalist,Minnesota,2021,Hippodamia parenthesis,45.2233708996,-93.2748620423,62.0
2453,I-naturalist,Minnesota,2021,Hippodamia parenthesis,45.2233633428,-93.2749371442,62.0
2454,I-naturalist,Iowa,2015,Hippodamia parenthesis,40.7156427869,-93.7643243153,140.0
2455,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110111111,-72.3061611111,4.0
2456,I-naturalist,Minnesota,2021,Hippodamia parenthesis,45.2233633428,-93.2748942288,64.0
2457,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7109972222,-72.3061305556,4.0
2458,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7110027778,-72.3061361111,4.0
2459,Bugguide.net,Illinois,2015,Hippodamia parenthesis,40.136824,-88.216752,0.0
2460,Bugguide.net,Iowa,2015,Hippodamia parenthesis,41.572127,-90.578862,0.0
2461,I-naturalist,Vermont,2021,Hippodamia parenthesis,43.7105638889,-72.3053583333,4.0
2462,I-naturalist,Pennsylvania,2021,Hippodamia parenthesis,40.6234989355,-80.0309310077,46.0
2463,Bugguide.net,Nebraska,2019,Hippodamia parenthesis,42.432082,-103.79284,0.0
2464,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.8149866667,-72.2738534167,0.0
2465,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.841325,-72.37386333,6.0
2466,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.8147450833,-72.2736444167,0.0
2467,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.8149873611,-72.2738338333,0.0
2468,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.8149774167,-72.2738331944,0.0
2469,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.8149900556,-72.2738601389,0.0
2470,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.7517111111,-72.3688194444,0.0
2471,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.62166667,-72.50834667,16.0
2472,The Lost Ladybugs,Massachusetts,2012,Hippodamia parenthesis,41.8403786,-71.249493,0.0
2473,I-naturalist,Ontario,2020,Hippodamia parenthesis,46.609598,-81.012595,2.0
2474,I-naturalist,Quebec,2020,Hippodamia parenthesis,46.9267953776,-71.1961498529,31.0
2475,I-naturalist,Ontario,2018,Hippodamia parenthesis,43.08698306,-79.08523215,9.0
2476,I-naturalist,Alberta,2018,Hippodamia parenthesis,49.7404533333,-112.8670366667,10.0
2477,Centre for Biodiversity Genomics,British Columbia,2013,Hippodamia parenthesis,50.64,-120.51,0.0
2478,The Lost Ladybugs,Maryland,2012,Hippodamia parenthesis,39.5753791,-76.995814,0.0
2479,I-naturalist,North Dakota,2018,Hippodamia parenthesis,47.60961824,-103.376604019,143.0
2480,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,52.20152,-107.2843183333,0.0
2481,The Lost Ladybugs,Minnesota,2018,Hippodamia parenthesis,47.81845,-92.24051,0.0
2482,I-naturalist,Ontario,2018,Hippodamia parenthesis,44.614035,-79.0595983333,0.0
2483,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,50.962520089,-106.4741925521,22.0
2484,The Lost Ladybugs,Illinois,2013,Hippodamia parenthesis,41.8841514,-87.632408,0.0
2485,Bugguide.net,North Dakota,2011,Hippodamia parenthesis,47.909153,-97.304665,0.0
2486,I-naturalist,Ontario,2020,Hippodamia parenthesis,45.5049658,-76.6298365,18.0
2487,I-naturalist,Maine,2018,Hippodamia parenthesis,45.2100868056,-70.7909249167,0.0
2488,I-naturalist,Maine,2018,Hippodamia parenthesis,44.52263566,-68.54156521,165.0
2489,I-naturalist,Ontario,2018,Hippodamia parenthesis,44.980833992,-78.6220590297,252.0
2490,I-naturalist,Ontario,2018,Hippodamia parenthesis,43.2446416667,-81.8817983333,0.0
2491,I-naturalist,Minnesota,2018,Hippodamia parenthesis,45.4041671753,-93.186668396,0.0
2492,I-naturalist,Ontario,2018,Hippodamia parenthesis,43.4394348266,-80.5353074205,72.0
2493,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,52.1206945,-106.57884167,12.0
2494,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.0720305,-73.1129486,22.0
2495,I-naturalist,Nebraska,2018,Hippodamia parenthesis,42.708118,-103.009002,24.0
2496,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.47816,-77.31357,5.0
2497,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,52.1301335397,-106.7464106542,31.0
2498,I-naturalist,British Columbia,2020,Hippodamia parenthesis,49.0142842957,-119.5893362523,31.0
2499,University of Guelph,Ontario,2011,Hippodamia parenthesis,42.7077,-80.34139,0.0
2500,The Lost Ladybugs,Quebec,2011,Hippodamia parenthesis,45.772943,-73.725011,0.0
2501,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.0642390101,-73.1165732593,8.0
2502,I-naturalist,Virginia,2020,Hippodamia parenthesis,38.9319879722,-77.303093,0.0
2503,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.7054966667,-104.99862,10.0
2504,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.9831366667,-105.2400133333,10.0
2505,I-naturalist,Colorado,2018,Hippodamia parenthesis,39.8255823623,-105.09752835,14.0
2506,,British Columbia,2011,Hippodamia parenthesis,49.085,-115.132,0.0
2507,I-naturalist,British Columbia,2020,Hippodamia parenthesis,51.2173694444,-123.1841833333,0.0
2508,I-naturalist,New York,2018,Hippodamia parenthesis,43.0811624166,-77.6658538104,4.0
2509,I-naturalist,New Mexico,2018,Hippodamia parenthesis,35.8809666667,-106.30368,5.0
2510,The Lost Ladybugs,Montana,2012,Hippodamia parenthesis,46.1270925,-112.94916,0.0
2511,I-naturalist,British Columbia,2020,Hippodamia parenthesis,49.1520361111,-120.7662722222,4.0
2512,Bugguide.net,Nebraska,2012,Hippodamia parenthesis,41.14287,-96.031099,0.0
2513,I-naturalist,British Columbia,2020,Hippodamia parenthesis,51.2075277778,-123.2888861111,0.0
2514,The Lost Ladybugs,Alberta,2011,Hippodamia parenthesis,53.3902778,-112.45777,0.0
2515,I-naturalist,Saskatchewan,2018,Hippodamia parenthesis,50.5659258692,-104.7204220009,6.0
2516,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.5976518502,-72.3797125663,15.0
2517,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.6089421944,-72.3941521389,0.0
2518,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.6095094298,-72.394736036,71.0
2519,I-naturalist,Vermont,2020,Hippodamia parenthesis,44.2426972222,-72.5485361111,0.0
2520,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.6093059722,-72.3940251389,0.0
2521,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.6092857178,-72.3939187738,10.0
2522,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.516695,-72.40119167,6.0
2523,I-naturalist,Vermont,2020,Hippodamia parenthesis,44.0445570768,-72.196861034,240.0
2524,I-naturalist,New Jersey,2018,Hippodamia parenthesis,40.3044571667,-74.6956231389,0.0
2525,I-naturalist,Nebraska,2018,Hippodamia parenthesis,40.8209719404,-96.7261528056,22.0
2526,Bugguide.net,Nebraska,2012,Hippodamia parenthesis,42.726836,-103.155107,0.0
2527,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.62353667,-72.50782,6.0
2528,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,52.1863124069,-106.6173561523,32.0
2529,I-naturalist,Minnesota,2018,Hippodamia parenthesis,46.7976421304,-92.088972861,5.0
2530,The Lost Ladybugs,Minnesota,2013,Hippodamia parenthesis,47.81885,-92.24419,0.0
2531,The Lost Ladybugs,Montana,2013,Hippodamia parenthesis,46.5897598,-112.0212,0.0
2532,,California,2011,Hippodamia parenthesis,37.96,-119.123,0.0
2533,I-naturalist,Arizona,2018,Hippodamia parenthesis,32.668858,-109.87756,0.0
2534,I-naturalist,Arizona,2018,Hippodamia parenthesis,35.1883916667,-111.644495,10.0
2535,The Lost Ladybugs,Colorado,2011,Hippodamia parenthesis,38.8338816,-104.82136,0.0
2536,The Lost Ladybugs,Colorado,2011,Hippodamia parenthesis,38.833881,-104.82136,0.0
2537,I-naturalist,Kansas,2018,Hippodamia parenthesis,37.8028431096,-97.6448348165,65.0
2538,,Ontario,2011,Hippodamia parenthesis,44.35,-76.89,0.0
2539,Centre for Biodiversity Genomics,British Columbia,2013,Hippodamia parenthesis,50.66,-120.5,0.0
2540,I-naturalist,Iowa,2018,Hippodamia parenthesis,43.1275237915,-96.2069133247,15.0
2541,I-naturalist,Illinois,2018,Hippodamia parenthesis,42.2884535278,-88.3719933406,5.0
2542,I-naturalist,Ohio,2018,Hippodamia parenthesis,41.1402520592,-81.8744358365,15.0
2543,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,53.9230859787,-106.0856730212,65.0
2544,I-naturalist,Ohio,2018,Hippodamia parenthesis,41.30039006,-84.74354111,4.0
2545,I-naturalist,Ohio,2018,Hippodamia parenthesis,39.5722,-82.0423,0.0
2546,I-naturalist,British Columbia,2020,Hippodamia parenthesis,49.06183617,-120.82567,64.0
2547,Bugguide.net,New York,2011,Hippodamia parenthesis,40.714295,-73.820376,0.0
2548,I-naturalist,South Dakota,2017,Hippodamia parenthesis,43.85315,-101.203895,0.0
2549,I-naturalist,South Dakota,2017,Hippodamia parenthesis,43.78692,-99.33918,0.0
2550,I-naturalist,Missouri,2020,Hippodamia parenthesis,40.4614972222,-94.783675,5.0
2551,I-naturalist,Ohio,2017,Hippodamia parenthesis,41.4113283333,-81.3636783333,0.0
2552,I-naturalist,Maine,2020,Hippodamia parenthesis,44.08431117,-69.80152167,7.0
2553,I-naturalist,Massachusetts,2020,Hippodamia parenthesis,42.2237466667,-71.322945,65.0
2554,I-naturalist,Ontario,2017,Hippodamia parenthesis,43.267600568,-79.9344268884,31.0
2555,I-naturalist,Minnesota,2017,Hippodamia parenthesis,46.2966283333,-93.8230366667,0.0
2556,I-naturalist,New York,2020,Hippodamia parenthesis,42.4525621998,-73.3811392339,65.0
2557,I-naturalist,Minnesota,2017,Hippodamia parenthesis,46.7988428968,-96.1220347881,8.0
2558,I-naturalist,New Hampshire,2017,Hippodamia parenthesis,43.437947603,-71.2121871673,5.0
2559,I-naturalist,Kentucky,2018,Hippodamia parenthesis,38.37482888,-84.42050125,9.0
2560,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,52.1246619478,-106.7604004339,15.0
2561,I-naturalist,Alberta,2020,Hippodamia parenthesis,51.13170876,-114.25130603,9.0
2562,Bugguide.net,Maine,2011,Hippodamia parenthesis,43.44578,-70.663219,0.0
2563,I-naturalist,New York,2020,Hippodamia parenthesis,45.0685676034,-75.0084642693,263.0
2564,I-naturalist,Minnesota,2018,Hippodamia parenthesis,45.1339195,-93.1479195,5.0
2565,I-naturalist,Ontario,2018,Hippodamia parenthesis,43.288775,-81.7992733333,0.0
2566,I-naturalist,Ontario,2018,Hippodamia parenthesis,43.2894133333,-81.7987583333,0.0
2567,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.3190404161,-76.5420524116,32.0
2568,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.47733,-77.31388,5.0
2569,I-naturalist,Pennsylvania,2018,Hippodamia parenthesis,40.7622184753,-77.618347168,0.0
2570,The Lost Ladybugs,Minnesota,2013,Hippodamia parenthesis,47.680278,-92.878333,0.0
2571,The Lost Ladybugs,Colorado,2011,Hippodamia parenthesis,38.9341583,-104.60948,0.0
2572,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,53.5365472222,-105.7734366667,0.0
2573,,British Columbia,2013,Hippodamia parenthesis,50.643,-120.517,0.0
2574,The Lost Ladybugs,Maine,2011,Hippodamia parenthesis,44.17,-69.625833,0.0
2575,I-naturalist,British Columbia,2020,Hippodamia parenthesis,51.4191416667,-122.2783083333,0.0
2576,I-naturalist,Wyoming,2018,Hippodamia parenthesis,44.5840707039,-104.7095077816,44.0
2577,I-naturalist,Washington,2020,Hippodamia parenthesis,46.52779667,-121.34493333,5.0
2578,I-naturalist,Vermont,2018,Hippodamia parenthesis,44.3815216667,-72.88678,10.0
2579,,British Columbia,2013,Hippodamia parenthesis,50.658,-120.528,0.0
2580,I-naturalist,Ontario,2020,Hippodamia parenthesis,45.0479759101,-75.9226717166,31.0
2581,Bugguide.net,Colorado,2011,Hippodamia parenthesis,39.72716,-105.142196,0.0
2582,I-naturalist,Ontario,2020,Hippodamia parenthesis,45.2286972222,-76.1963138889,0.0
2583,I-naturalist,Alberta,2020,Hippodamia parenthesis,52.9709466667,-114.0222983333,0.0
2584,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.1866666667,-78.3855555556,0.0
2585,Bugguide.net,Minnesota,2013,Hippodamia parenthesis,44.294912,-92.215112,0.0
2586,I-naturalist,Ontario,2020,Hippodamia parenthesis,45.0492368879,-75.923576653,5.0
2587,I-naturalist,Minnesota,2013,Hippodamia parenthesis,44.466636,-93.178975,0.0
2588,I-naturalist,Saskatchewan,2020,Hippodamia parenthesis,49.6741854373,-103.8375150296,19.0
2589,The Lost Ladybugs,Illinois,2013,Hippodamia parenthesis,41.8842506,-87.632446,0.0
2590,,British Columbia,2013,Hippodamia parenthesis,50.672,-120.533,0.0
2591,I-naturalist,Ontario,2020,Hippodamia parenthesis,44.5728151091,-75.7213850487,31.0
2592,I-naturalist,Alberta,2020,Hippodamia parenthesis,50.9099989804,-114.0589247518,123.0
2593,I-naturalist,Vermont,2018,Hippodamia parenthesis,44.664831,-73.348248,2.0
2594,I-naturalist,New York,2020,Hippodamia parenthesis,42.9865446,-73.6406992,3.0
2595,I-naturalist,Vermont,2020,Hippodamia parenthesis,43.6233564236,-72.5084660947,11.0
2596,I-naturalist,Vermont,2020,Hippodamia parenthesis,44.2725386667,-72.5555510217,0.0
2597,I-naturalist,Texas,2019,Hippodamia parenthesis,32.9159305155,-97.1195416636,6.0
2598,The Lost Ladybugs,New York,2012,Hippodamia parenthesis,42.4134168,-73.673174,0.0
2599,I-naturalist,New York,2019,Hippodamia parenthesis,44.8897911966,-73.466287426,35.0
2600,The Lost Ladybugs,South Dakota,2012,Hippodamia parenthesis,43.5453491,-96.731277,0.0
2601,I-naturalist,Saskatchewan,2019,Hippodamia parenthesis,49.75518,-106.76117,5.0
2602,I-naturalist,California,2019,Hippodamia parenthesis,37.9886388889,-119.1848138889,5.0
2603,Centre for Biodiversity Genomics,Saskatchewan,2012,Hippodamia parenthesis,49.14,-107.53,0.0
2604,,Saskatchewan,2012,Hippodamia parenthesis,49.149,-107.53,0.0
2605,European Molecular Biology Laboratory (EMBL),Montana,2012,Hippodamia parenthesis,49.150001525878906,-107.52999877929688,0.0
2606,I-naturalist,Ontario,2019,Hippodamia parenthesis,44.47721,-77.31408,2.0
2607,I-naturalist,Ontario,2019,Hippodamia parenthesis,43.830512,-79.589977,357.0
2608,European Molecular Biology Laboratory (EMBL),Alberta,2012,Hippodamia parenthesis,49.09000015258789,-113.87999725341795,0.0
2609,I-naturalist,Ontario,2019,Hippodamia parenthesis,44.47729,-77.31394,5.0
2610,Bugguide.net,New Mexico,2019,Hippodamia parenthesis,35.588826,-106.007134,0.0
2611,The Lost Ladybugs,New York,2012,Hippodamia parenthesis,42.18483,-73.519127,0.0
2612,The Lost Ladybugs,Quebec,2012,Hippodamia parenthesis,48.3380393,-70.883453,0.0
2613,I-naturalist,Vermont,2019,Hippodamia parenthesis,44.3739366667,-72.9036116667,5.0
2614,Bugguide.net,Pennsylvania,2012,Hippodamia parenthesis,40.440569,-79.959705,0.0
2615,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2012,Hippodamia parenthesis,49.13999938964844,-107.52999877929688,0.0
2616,I-naturalist,Ontario,2019,Hippodamia parenthesis,44.748298645,-79.8631591797,0.0
2617,Centre for Biodiversity Genomics,Alberta,2012,Hippodamia parenthesis,49.08,-113.88,0.0
2618,Centre for Biodiversity Genomics,Alberta,2012,Hippodamia parenthesis,49.08,-113.87,0.0
2619,I-naturalist,Alberta,2019,Hippodamia parenthesis,51.1546336894,-114.3770016051,204.0
2620,,Alberta,2012,Hippodamia parenthesis,49.088,-113.883,0.0
2621,,Alberta,2012,Hippodamia parenthesis,49.081,-113.879,0.0
2622,I-naturalist,Washington,2019,Hippodamia parenthesis,47.6642916667,-119.5977766667,0.0
